"work","citedwork"
"https://semopenalex.org/work/W2904010634","https://semopenalex.org/work/W2803072734"
"https://semopenalex.org/work/W2904010634","https://semopenalex.org/work/W2893726457"
"https://semopenalex.org/work/W2912535341","https://semopenalex.org/work/W2594042101"
"https://semopenalex.org/work/W2912535341","https://semopenalex.org/work/W2790229822"
"https://semopenalex.org/work/W2809626402","https://semopenalex.org/work/W2772146395"
"https://semopenalex.org/work/W2809626402","https://semopenalex.org/work/W2782485041"
"https://semopenalex.org/work/W2809626402","https://semopenalex.org/work/W2783406084"
"https://semopenalex.org/work/W2801592560","https://semopenalex.org/work/W2795248554"
"https://semopenalex.org/work/W2801592560","https://semopenalex.org/work/W2777514926"
"https://semopenalex.org/work/W2801592560","https://semopenalex.org/work/W2781913832"
"https://semopenalex.org/work/W2801592560","https://semopenalex.org/work/W2768450039"
"https://semopenalex.org/work/W2897630878","https://semopenalex.org/work/W2770925192"
"https://semopenalex.org/work/W2803610638","https://semopenalex.org/work/W2789410597"
"https://semopenalex.org/work/W2803610638","https://semopenalex.org/work/W2793055809"
"https://semopenalex.org/work/W2804962828","https://semopenalex.org/work/W2747415234"
"https://semopenalex.org/work/W2804962828","https://semopenalex.org/work/W2792232222"
"https://semopenalex.org/work/W2804962828","https://semopenalex.org/work/W2915870000"
"https://semopenalex.org/work/W2804962828","https://semopenalex.org/work/W2783613440"
"https://semopenalex.org/work/W2804962828","https://semopenalex.org/work/W2769227721"
"https://semopenalex.org/work/W2790400829","https://semopenalex.org/work/W2771932310"
"https://semopenalex.org/work/W2790400829","https://semopenalex.org/work/W2781217878"
"https://semopenalex.org/work/W2802241020","https://semopenalex.org/work/W2621292543"
"https://semopenalex.org/work/W2888927127","https://semopenalex.org/work/W2792593605"
"https://semopenalex.org/work/W2888927127","https://semopenalex.org/work/W2806375549"
"https://semopenalex.org/work/W2888927127","https://semopenalex.org/work/W2765464294"
"https://semopenalex.org/work/W2888927127","https://semopenalex.org/work/W2789350179"
"https://semopenalex.org/work/W2903911414","https://semopenalex.org/work/W2773641664"
"https://semopenalex.org/work/W2903911414","https://semopenalex.org/work/W2888488416"
"https://semopenalex.org/work/W2903911414","https://semopenalex.org/work/W2953368144"
"https://semopenalex.org/work/W2903911414","https://semopenalex.org/work/W2766407944"
"https://semopenalex.org/work/W2903911414","https://semopenalex.org/work/W2809987360"
"https://semopenalex.org/work/W2903911414","https://semopenalex.org/work/W2770567730"
"https://semopenalex.org/work/W2800770106","https://semopenalex.org/work/W2763081415"
"https://semopenalex.org/work/W2800770106","https://semopenalex.org/work/W2790749994"
"https://semopenalex.org/work/W4235647655","https://semopenalex.org/work/W2774055945"
"https://semopenalex.org/work/W4235647655","https://semopenalex.org/work/W2783483481"
"https://semopenalex.org/work/W2785385553","https://semopenalex.org/work/W2768864715"
"https://semopenalex.org/work/W2785385553","https://semopenalex.org/work/W2786362641"
"https://semopenalex.org/work/W2809905703","https://semopenalex.org/work/W2767931551"
"https://semopenalex.org/work/W2898328724","https://semopenalex.org/work/W2796186352"
"https://semopenalex.org/work/W2807740215","https://semopenalex.org/work/W2768274389"
"https://semopenalex.org/work/W2807740215","https://semopenalex.org/work/W2782116769"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2792659922"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2800542839"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2799415562"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2797729636"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2800687833"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2793391355"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2794799252"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2806857078"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2802901867"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2791766600"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2872830304"
"https://semopenalex.org/work/W2897241260","https://semopenalex.org/work/W2890913714"
"https://semopenalex.org/work/W2901057745","https://semopenalex.org/work/W2769959023"
"https://semopenalex.org/work/W2901057745","https://semopenalex.org/work/W2767624974"
"https://semopenalex.org/work/W2901057745","https://semopenalex.org/work/W2768159377"
"https://semopenalex.org/work/W2901057745","https://semopenalex.org/work/W2736267719"
"https://semopenalex.org/work/W2884661550","https://semopenalex.org/work/W2809404042"
"https://semopenalex.org/work/W2884661550","https://semopenalex.org/work/W2768144109"
"https://semopenalex.org/work/W2904559276","https://semopenalex.org/work/W2808188640"
"https://semopenalex.org/work/W2904559276","https://semopenalex.org/work/W2890178549"
"https://semopenalex.org/work/W2805819113","https://semopenalex.org/work/W2799294936"
"https://semopenalex.org/work/W2805819113","https://semopenalex.org/work/W2801310899"
"https://semopenalex.org/work/W2805819113","https://semopenalex.org/work/W2801116761"
"https://semopenalex.org/work/W2805819113","https://semopenalex.org/work/W2801576352"
"https://semopenalex.org/work/W2805819113","https://semopenalex.org/work/W2799583465"
"https://semopenalex.org/work/W2805819113","https://semopenalex.org/work/W2799723241"
"https://semopenalex.org/work/W2890710458","https://semopenalex.org/work/W2802732730"
"https://semopenalex.org/work/W2890710458","https://semopenalex.org/work/W2790968959"
"https://semopenalex.org/work/W2890710458","https://semopenalex.org/work/W2804724624"
"https://semopenalex.org/work/W2890710458","https://semopenalex.org/work/W2811313053"
"https://semopenalex.org/work/W2887289567","https://semopenalex.org/work/W1501042619"
"https://semopenalex.org/work/W2788781723","https://semopenalex.org/work/W2781019920"
"https://semopenalex.org/work/W2788781723","https://semopenalex.org/work/W2772876164"
"https://semopenalex.org/work/W2888939415","https://semopenalex.org/work/W2791840981"
"https://semopenalex.org/work/W2895380911","https://semopenalex.org/work/W2799842393"
"https://semopenalex.org/work/W2895380911","https://semopenalex.org/work/W2891484660"
"https://semopenalex.org/work/W2909877709","https://semopenalex.org/work/W2793269924"
"https://semopenalex.org/work/W2793224161","https://semopenalex.org/work/W2783829661"
"https://semopenalex.org/work/W2897001922","https://semopenalex.org/work/W2767731416"
"https://semopenalex.org/work/W3004289491","https://semopenalex.org/work/W2766405334"
"https://semopenalex.org/work/W2884027101","https://semopenalex.org/work/W4248854631"
"https://semopenalex.org/work/W2883299887","https://semopenalex.org/work/W2769573831"
"https://semopenalex.org/work/W2791357612","https://semopenalex.org/work/W2792159629"
"https://semopenalex.org/work/W2900861590","https://semopenalex.org/work/W2740953687"
"https://semopenalex.org/work/W2900861590","https://semopenalex.org/work/W2978741544"
"https://semopenalex.org/work/W2900861590","https://semopenalex.org/work/W2790933986"
"https://semopenalex.org/work/W4240514581","https://semopenalex.org/work/W2782676239"
"https://semopenalex.org/work/W2805896798","https://semopenalex.org/work/W2793080730"
"https://semopenalex.org/work/W2803246487","https://semopenalex.org/work/W2772062014"
"https://semopenalex.org/work/W2891680757","https://semopenalex.org/work/W2760294055"
"https://semopenalex.org/work/W2891680757","https://semopenalex.org/work/W2793549633"
"https://semopenalex.org/work/W2800110342","https://semopenalex.org/work/W2791618607"
"https://semopenalex.org/work/W2800110342","https://semopenalex.org/work/W2793829603"
"https://semopenalex.org/work/W4211002206","https://semopenalex.org/work/W2794195237"
"https://semopenalex.org/work/W2810793947","https://semopenalex.org/work/W2761351587"
"https://semopenalex.org/work/W2810793947","https://semopenalex.org/work/W2808487170"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2589192835"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2787975960"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2792521254"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2744583165"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2802586823"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2790110033"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2782176928"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2793459534"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2791625601"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2789444252"
"https://semopenalex.org/work/W2901107463","https://semopenalex.org/work/W2791276221"
"https://semopenalex.org/work/W2901762035","https://semopenalex.org/work/W2891405227"
"https://semopenalex.org/work/W2901762035","https://semopenalex.org/work/W2805742818"
"https://semopenalex.org/work/W2901762035","https://semopenalex.org/work/W2804758127"
"https://semopenalex.org/work/W3128043044","https://semopenalex.org/work/W2898550037"
"https://semopenalex.org/work/W2897822851","https://semopenalex.org/work/W2789503785"
"https://semopenalex.org/work/W4255559349","https://semopenalex.org/work/W2896913847"
